id,news_ent,sci_ent,Test Example,is_iaa,is_bad,similarity,created_at,updated_at,is_iaa_priority,news_article_id,sci_paper_id,is_bad_reason,is_bad_reported_at,is_bad_user_id,priority,is_difficult,is_difficult_reported_at,is_difficult_user_id
211712,the virus;3;12, The majority of COVID-19-positive patients;452;495,,,,0.323601901531219,2020-05-30 07:23:31.859956,2020-05-30 07:23:31.859967,,555,510,,,,5,,,
202121,bone;360;364,cells;889;894,,,,0.323600918054581,2020-05-23 14:11:29.60988,2020-05-23 14:11:29.609891,,543,498,,,,5,,,
93276,hatching;146;154,the developmental stage;135;158,,,,0.323599576950073,2020-05-09 09:05:27.640437,2020-05-09 09:05:27.640437,,162,319,,,,5,,,
100864,They;189;193,"chemotaxis of B cells, macrophages, and neutrophils;1228;1279",,,,0.32359567284584,2020-05-09 09:05:33.909791,2020-05-09 09:05:33.909792,,30,109,,,,5,,,
253276,Dag Noréus;298;308,"ball milling or sonication, combined with a simple washing procedure;819;887",,,,0.32359454035759,2020-06-05 07:44:17.09435,2020-06-05 07:44:17.094361,,607,562,,,,5,,,
253935,Materials;341;350,"Similarly, the mechanical strain;1277;1309",,,,0.323570728302002,2020-06-05 07:44:43.493946,2020-06-05 07:44:43.493957,,607,562,,,,5,,,
260107,two spots in the human genome;181;210,1.20;1414;1418,,,,0.323537588119507,2020-06-05 07:49:00.467151,2020-06-05 07:49:00.467157,,616,571,,,,5,,,
46859,A new study;356;367,southern Amazonia;770;787,,,,0.323521107435226,,,,157,89,,,,5,,,
221011,people;155;161,–7% (–3 to –13%) ;826;843,,,,0.323518753051758,2020-05-30 07:35:01.056885,2020-05-30 07:35:01.056896,,563,518,,,,5,,,
259673,European scientists;16;35,"8,582,968 single-nucleotide polymorphisms;672;713",,,,0.323509573936462,2020-06-05 07:48:42.652777,2020-06-05 07:48:42.652781,,616,571,,,,5,,,
153419, the way waves propagate.;716;742,the spectral density;672;692,,,,0.323508590459824,2020-05-09 11:17:42.775762,2020-05-09 11:17:42.775764,,446,401,,,,5,,,
108144,Tokyo Tech;1;11,a problem;122;131,,,,0.323506534099579,2020-05-09 09:05:41.308727,2020-05-09 09:05:41.308728,,40,314,,,,5,,,
46863, genetic factors;61;77,the various subjects of the age-16 UK-wide standardized GCSE (General Certificate of Secondary Education;315;419,,,,0.323501199483871,,,,97,98,,,,5,,,
253391,Molecules;501;510,the kinetic properties;1253;1275,,,,0.323495924472809,2020-06-05 07:44:21.678691,2020-06-05 07:44:21.6787,,607,562,,,,5,,,
152631,the Department;214;228,Design examples;1525;1540,,,,0.323485821485519,2020-05-09 11:17:42.539398,2020-05-09 11:17:42.5394,,446,401,,,,5,,,
203731,Physics;37;44,near-future technology;838;860,,,,0.323465675115585,2020-05-23 14:12:09.694399,2020-05-23 14:12:09.694403,,545,500,,,,5,,,
131124,survivors;376;385,the forceful shaking of an infant or toddler;175;219,,,,0.323458105325699,2020-05-09 11:17:20.216367,2020-05-09 11:17:20.216369,,411,366,,,,5,,,
254319,mechanical washing ;544;563,improved high rate properties;929;958,,,,0.323454737663269,2020-06-05 07:44:58.903058,2020-06-05 07:44:58.903067,,607,562,,,,5,,,
259924,the illness;128;139,1.32;1069;1073,,,,0.323446363210678,2020-06-05 07:48:52.659806,2020-06-05 07:48:52.65981,,616,571,,,,5,,,
253206,NiMH;130;134,the surface;673;684,,,,0.323439508676529,2020-06-05 07:44:14.236277,2020-06-05 07:44:14.236286,,607,562,,,,5,,,
130569,four;334;338,first;620;625,,,,0.323429495096207,2020-05-09 11:17:20.018379,2020-05-09 11:17:20.018383,,411,366,,,,5,,,
237222,drop-in refrigerant replacement test;5;41,g;457;458,,,,0.323406457901001,2020-06-01 13:22:26.401958,2020-06-01 13:22:26.401962,,586,541,,,,5,,,
203679,Dr Benjamin Brown;0;17,the gate;865;873,,,,0.323404282331467,2020-05-23 14:12:08.501213,2020-05-23 14:12:08.501218,,545,500,,,,5,,,
111670,habitat loss;76;88,a window;1165;1173,,,,0.323401689529419,2020-05-09 09:09:24.805854,2020-05-09 09:09:24.805855,,54,108,,,,5,,,
153094,(PNAS;525;530,multifunctional material design;449;480,,,,0.323396414518356,2020-05-09 11:17:42.679454,2020-05-09 11:17:42.679456,,446,401,,,,5,,,
46894,The adult mammalian brain;220;245,clustered organization;784;806,,,,0.323395282030106,,,,197,244,,,,5,,,
46896,the journal;219;230,Although;128;136,,,,0.323393613100052,,,,194,32,,,,5,,,
260732, blood types;374;386,exclusion;472;481,,,,0.323392152786255,2020-06-05 07:49:26.452708,2020-06-05 07:49:26.452713,,616,571,,,,5,,,
260235, respiratory failure ;251;272,seven;265;270,,,,0.323387861251831,2020-06-05 07:49:05.6027,2020-06-05 07:49:05.602709,,616,571,,,,5,,,
46900,Stem cells;452;462,Ascl1;665;670,,,,0.323387503623962,,,,194,29,,,,5,,,
130587,four;334;338,the role;978;986,,,,0.323380082845688,2020-05-09 11:17:20.028329,2020-05-09 11:17:20.028333,,411,366,,,,5,,,
152660,Physics;232;239,conventional formulas;827;848,,,,0.3233742415905,2020-05-09 11:17:42.54793,2020-05-09 11:17:42.547932,,446,401,,,,5,,,
46906, which retain the ability to generate new neurons;288;337,remain poorly understood. ;373;399,,,,0.323358803987503,,,,197,244,,,,5,,,
203683,the School;23;33,a large proportion;40;58,,,,0.32334566116333,2020-05-23 14:12:08.584199,2020-05-23 14:12:08.584205,,545,500,,,,5,,,
46914,creation of island Britain;357;383,lake overspill;605;619,,,,0.32332855463028,,,,119,59,,,,5,,,
202343,32.5 million adults;516;535,INT-1;1109;1114,,,,0.323299139738083,2020-05-23 14:11:34.846663,2020-05-23 14:11:34.846673,,543,498,,,,5,,,
221033,people;155;161,CO2 emissions;343;356,,,,0.323284029960632,2020-05-30 07:35:01.537144,2020-05-30 07:35:01.537152,,563,518,,,,5,,,
202441,replacement;632;643,human mesenchymal stem cell (hMSC) differentiation;602;652,,,,0.323275804519653,2020-05-23 14:11:37.325436,2020-05-23 14:11:37.325443,,543,498,,,,5,,,
93816,a species;296;305,Our findings;604;616,,,,0.323268473148346,2020-05-09 09:05:27.64187,2020-05-09 09:05:27.641871,,162,319,,,,5,,,
46932,Thousands of so-called Neptunian objects;231;271,its size;285;293,,,,0.323259592056274,,,,143,54,,,,5,,,
260028,the coronavirus;150;165,higher risk;1357;1368,,,,0.323257237672806,2020-06-05 07:48:56.933366,2020-06-05 07:48:56.933374,,616,571,,,,5,,,
259833,genetic variations;95;113,OR=1.45;1397;1404,,,,0.323251068592072,2020-06-05 07:48:49.038514,2020-06-05 07:48:49.038522,,616,571,,,,5,,,
46939,endangered monkey species;223;248,a pilot project;344;359,,,,0.323240011930466,,,,366,245,,,,5,,,
152587,sixth-year graduate student Jaeuk Kim;173;210,inverse techniques;1505;1523,,,,0.323159486055374,2020-05-09 11:17:42.526507,2020-05-09 11:17:42.526509,,446,401,,,,5,,,
46957,research opportunities;494;516,"mutagenic O 6 -methyldeoxyguanosines and γ-hydroxy-1 ,N 2 -propano-deoxyguanosines in the lung, bladder, and heart. DNA-repair activity and repair proteins XPC and OGG1/2 are significantly reduced in the lung. ;468;678",,,,0.323158919811249,,,,150,107,,,,5,,,
253509,cheaper rechargeable hydride batteries;90;128,formation;7;16,,,,0.323154866695404,2020-06-05 07:44:26.381714,2020-06-05 07:44:26.381725,,607,562,,,,5,,,
203697,the School;23;33,the qubit array;500;515,,,,0.323111146688461,2020-05-23 14:12:08.897615,2020-05-23 14:12:08.897626,,545,500,,,,5,,,
94085,the embryos;462;473,3D;386;388,,,,0.323107957839966,2020-05-09 09:05:27.642727,2020-05-09 09:05:27.642728,,162,319,,,,5,,,
202408,lasting repair;614;628,cartilage;333;342,,,,0.323101818561554,2020-05-23 14:11:36.551655,2020-05-23 14:11:36.551661,,543,498,,,,5,,,
202165,inflammatory reactions;399;421,Wingless;1096;1104,,,,0.323096632957458,2020-05-23 14:11:30.635025,2020-05-23 14:11:30.635032,,543,498,,,,5,,,
131024,AHT;259;262,the role;978;986,,,,0.323094069957733,2020-05-09 11:17:20.17919,2020-05-09 11:17:20.179192,,411,366,,,,5,,,
201931,their ability to synergistically form functional joint cartilage;140;204,stiff matrices;865;879,,,,0.323073089122772,2020-05-23 14:11:24.983827,2020-05-23 14:11:24.983838,,543,498,,,,5,,,
112022,Earlier research;276;292,the summer;282;292,,,,0.32306432723999,2020-05-09 09:09:24.806788,2020-05-09 09:09:24.806788,,54,108,,,,5,,,
260095,two spots in the human genome;181;210,1.77;999;1003,,,,0.323053181171417,2020-06-05 07:48:59.982941,2020-06-05 07:48:59.982945,,616,571,,,,5,,,
100370,IDIBELL;15;22,response;697;705,,,,0.323053002357483,2020-05-09 09:05:33.908511,2020-05-09 09:05:33.908512,,30,109,,,,5,,,
46989,patients with schizophrenia ;202;230,p38α;1068;1072,,,,0.323031216859817,,,,210,103,,,,5,,,
202480,degenerating joint (articular) cartilage;647;687,in vitro and in vivo chondrogenesis studies;1011;1054,,,,0.323025643825531,2020-05-23 14:11:38.293982,2020-05-23 14:11:38.293989,,543,498,,,,5,,,
237358,Mr Taiwo O. Babarinde;138;159,Two;594;597,,,,0.323014795780182,2020-06-01 13:22:29.572324,2020-06-01 13:22:29.572328,,586,541,,,,5,,,
46998,New York University;260;279,"mutagenic O 6 -methyldeoxyguanosines and γ-hydroxy-1 ,N 2 -propano-deoxyguanosines;468;550",,,,0.323004305362701,,,,150,107,,,,5,,,
112100,monarchs raised in captivity;308;336,the monarch butterfly  Danaus plexippus;24;63,,,,0.322995334863663,2020-05-09 09:09:24.806984,2020-05-09 09:09:24.806985,,54,108,,,,5,,,
237363,Mr Taiwo O. Babarinde;138;159,environmental problems;102;124,,,,0.322990298271179,2020-06-01 13:22:29.707066,2020-06-01 13:22:29.707075,,586,541,,,,5,,,
47006,judgments of potential partners.;293;325,an experimental group;363;384,,,,0.322986125946045,,,,369,257,,,,5,,,
203693,the School;23;33,This ;280;285,,,,0.322958528995514,2020-05-23 14:12:08.808583,2020-05-23 14:12:08.808594,,545,500,,,,5,,,
93501,new light;80;89,hatching;944;952,,,,0.32295748591423,2020-05-09 09:05:27.641058,2020-05-09 09:05:27.641059,,162,319,,,,5,,,
259872,Covid-19;118;126, Covid-19 respiratory failure;232;261,,,,0.322931110858917,2020-06-05 07:48:50.602697,2020-06-05 07:48:50.6027,,616,571,,,,5,,,
47032, mobile ownership and coverage ;380;411,"leveraging portable, camera-enabled mobile phones ;461;511",,,,0.32292240858078,,,,20,226,,,,5,,,
211732,the virus;3;12,all passengers;698;712,,,,0.322910189628601,2020-05-30 07:23:32.331429,2020-05-30 07:23:32.331438,,555,510,,,,5,,,
254310,mechanical washing ;544;563,the catalytic properties;645;669,,,,0.322873890399933,2020-06-05 07:44:58.54357,2020-06-05 07:44:58.54358,,607,562,,,,5,,,
253221,NiMH;130;134,the treatments;1224;1238,,,,0.322872996330261,2020-06-05 07:44:14.841008,2020-06-05 07:44:14.841018,,607,562,,,,5,,,
130585,four;334;338,multiple shaking cycles;899;922,,,,0.322850197553635,2020-05-09 11:17:20.027092,2020-05-09 11:17:20.027096,,411,366,,,,5,,,
152225,"Torquato, the Lewis Bernard Professor of Natural Sciences and director of the Complex Materials Theory Group;331;439",defects;1172;1179,,,,0.322842866182327,2020-05-09 11:17:42.405188,2020-05-09 11:17:42.40519,,446,401,,,,5,,,
211962,asymptomatic ;215;228,what;12;16,,,,0.322835624217987,2020-05-30 07:23:37.528963,2020-05-30 07:23:37.528974,,555,510,,,,5,,,
260496,the researchers;299;314,"835 patients and 1,255 population-derived controls from Italy, and 775 patients and 950 controls;506;602",,,,0.32283028960228,2020-06-05 07:49:16.639171,2020-06-05 07:49:16.639175,,616,571,,,,5,,,
153061,the National Academy;492;512,Composites;0;10,,,,0.322811990976334,2020-05-09 11:17:42.669809,2020-05-09 11:17:42.669811,,446,401,,,,5,,,
259895,Covid-19;118;126,both study panels;963;980,,,,0.322794020175934,2020-06-05 07:48:51.533418,2020-06-05 07:48:51.53343,,616,571,,,,5,,,
260110,two spots in the human genome;181;210,Background;0;10,,,,0.322785168886185,2020-06-05 07:49:00.579005,2020-06-05 07:49:00.579013,,616,571,,,,5,,,
253849,professor;310;319,the electrolyte;1457;1472,,,,0.322776913642883,2020-06-05 07:44:40.034207,2020-06-05 07:44:40.034216,,607,562,,,,5,,,
47077,nerve cells ;60;72, newly born granule cells;614;639,,,,0.322759985923767,,,,197,244,,,,5,,,
203730,Physics;37;44,parity checks;749;762,,,,0.322757840156555,2020-05-23 14:12:09.673221,2020-05-23 14:12:09.673225,,545,500,,,,5,,,
47080,University College London researchers;0;37,example;1322;1329,,,,0.322756290435791,,,,261,170,,,,5,,,
153105,(PNAS;525;530,We;1181;1183,,,,0.322745233774185,2020-05-09 11:17:42.682792,2020-05-09 11:17:42.682794,,446,401,,,,5,,,
202396,no strategy;590;601,(WNT;1115;1119,,,,0.322733372449875,2020-05-23 14:11:36.244635,2020-05-23 14:11:36.244643,,543,498,,,,5,,,
259844,Covid-19;118;126,"8,582,968;672;681",,,,0.322715133428574,2020-06-05 07:48:49.49291,2020-06-05 07:48:49.492917,,616,571,,,,5,,,
47094,the Amazon;153;163," Here, we report the discovery ;331;362",,,,0.322714149951935,,,,157,89,,,,5,,,
254002,who;403;406, nickel&ndash;metal hydride (NiMH cells);31;71,,,,0.322702765464783,2020-06-05 07:44:46.162516,2020-06-05 07:44:46.162527,,607,562,,,,5,,,
152882,waves;300;305,heat sinks;1631;1641,,,,0.32269412279129,2020-05-09 11:17:42.613487,2020-05-09 11:17:42.613489,,446,401,,,,5,,,
112017,Earlier research;276;292,monarch enthusiasts across North America ;119;160,,,,0.322685569524765,2020-05-09 09:09:24.806775,2020-05-09 09:09:24.806776,,54,108,,,,5,,,
260021,the coronavirus;150;165,a known interaction partner;1169;1196,,,,0.322672963142395,2020-06-05 07:48:56.626803,2020-06-05 07:48:56.62681,,616,571,,,,5,,,
152168,Lewis Bernard;345;358,the respective effective wave speeds;365;401,,,,0.322670876979828,2020-05-09 11:17:42.388454,2020-05-09 11:17:42.388456,,446,401,,,,5,,,
47113,new research;82;94,their body mass;697;712,,,,0.322657555341721,,,,369,257,,,,5,,,
130893,permanent neurological damage;166;195,CSF;823;826,,,,0.322649419307709,2020-05-09 11:17:20.134197,2020-05-09 11:17:20.134199,,411,366,,,,5,,,
237169,29%;244;247,this research work investigated R600a in MWCNT-nanolubricant (0.4 g/L and 0.6 g/L) as a drop in replacement for R134a refrigerant in a household refrigerator system ;244;409,,,,0.322648704051971,2020-06-01 13:22:25.190475,2020-06-01 13:22:25.190479,,586,541,,,,5,,,
253845,professor;310;319,the surface;1209;1220,,,,0.322617173194885,2020-06-05 07:44:39.893464,2020-06-05 07:44:39.893469,,607,562,,,,5,,,
47127, A study;88;96,position;1546;1554,,,,0.322615027427673,,,,314,251,,,,5,,,
237247,drop-in refrigerant replacement test;5;41,highest COP;1023;1034,,,,0.322613745927811,2020-06-01 13:22:26.967971,2020-06-01 13:22:26.967978,,586,541,,,,5,,,
47132,theory;395;401,question;425;433,,,,0.322600871324539,,,,314,251,,,,5,,,
202116,bone;360;364,mechanical stimulation;518;540,,,,0.322599232196808,2020-05-23 14:11:29.472393,2020-05-23 14:11:29.4724,,543,498,,,,5,,,
212066,the virus;270;279,affected cruise ships;582;603,,,,0.322590082883835,2020-05-30 07:23:39.848275,2020-05-30 07:23:39.848285,,555,510,,,,5,,,
93934, high-resolution CT scans to digitally reconstruct the tiny skulls of the embryos;392;473,that material;317;330,,,,0.322573333978653,2020-05-09 09:05:27.642189,2020-05-09 09:05:27.64219,,162,319,,,,5,,,
100858,They;189;193, Furthermore;1017;1029,,,,0.322552561759949,2020-05-09 09:05:33.909776,2020-05-09 09:05:33.909777,,30,109,,,,5,,,
47160,Yale University;344;359,  Torosaurus;1394;1406,,,,0.322532266378403,,,,314,251,,,,5,,,
47162,claims;110;116,intermediates;1648;1661,,,,0.322519689798355,,,,314,251,,,,5,,,
152932,materials;320;329,electromagnetic absorption;1603;1629,,,,0.322514474391937,2020-05-09 11:17:42.628567,2020-05-09 11:17:42.628569,,446,401,,,,5,,,
212179,128 people who tested positive for Covid-19;375;418,COVID-19 ;236;245,,,,0.322512835264206,2020-05-30 07:23:42.412413,2020-05-30 07:23:42.412422,,555,510,,,,5,,,
47176,the rate of brain shrinkage;67;94,"folic acid (0.8 mg/d), vitamin B 12  (0.5 mg/d) and vitamin B 6  (20 mg/d);964;1038",,,,0.322482854127884,,,,372,232,,,,5,,,
211993,Covid-19;237;245,the first instance;31;49,,,,0.322465986013412,2020-05-30 07:23:38.218152,2020-05-30 07:23:38.218171,,555,510,,,,5,,,
259502,two;181;184,(ACE2;1234;1239,,,,0.322439521551132,2020-06-05 07:48:35.739539,2020-06-05 07:48:35.739543,,616,571,,,,5,,,
47186,the University;379;393,Results;1220;1227,,,,0.322436481714249,,,,372,232,,,,5,,,
47193,US researchers;0;14,the possibility;526;541,,,,0.322422355413437,,,,321,206,,,,5,,,
47196,the rate of brain shrinkage;67;94,brain atrophy;36;49,,,,0.322417378425598,,,,372,232,,,,5,,,
93700,seven eggs;175;185,a quantitative method;206;227,,,,0.32240816950798,2020-05-09 09:05:27.641569,2020-05-09 09:05:27.64157,,162,319,,,,5,,,
47197,the attraction;234;248,authenticity;457;469,,,,0.32240492105484,,,,188,276,,,,5,,,
47198,women;74;79,an astronomical instrument collection;69;106,,,,0.322396010160446,,,,229,116,,,,5,,,
260482,the researchers;299;314,reasons;112;119,,,,0.322384536266327,2020-06-05 07:49:16.062558,2020-06-05 07:49:16.062561,,616,571,,,,5,,,
47200,the same type;178;191, Torosaurus;221;232,,,,0.32237109541893,,,,314,251,,,,5,,,
254309,mechanical washing ;544;563,the alloy particles;606;625,,,,0.322370886802673,2020-06-05 07:44:58.517155,2020-06-05 07:44:58.517163,,607,562,,,,5,,,
237138,University of Johannesburg;161;187,evaporator;582;592,,,,0.322350770235062,2020-06-01 13:22:24.516725,2020-06-01 13:22:24.51673,,586,541,,,,5,,,
47210, different growth stages;246;270,taxonomy;32;40,,,,0.322337120771408,,,,314,251,,,,5,,,
202040,joints;266;272,differentiation into articular or hypertrophic cartilage phenotypes;637;704,,,,0.32232803106308,2020-05-23 14:11:27.622756,2020-05-23 14:11:27.622761,,543,498,,,,5,,,
204062,better quantum microchips;257;282,we;134;136,,,,0.322323769330978,2020-05-23 14:12:17.419819,2020-05-23 14:12:17.419826,,545,500,,,,5,,,
47217,Translational Psychiatry;423;447,three controls;386;400,,,,0.32231542468071,,,,210,103,,,,5,,,
253263,Stockholm University;178;198,the kinetic properties;1253;1275,,,,0.322309553623199,2020-06-05 07:44:16.516025,2020-06-05 07:44:16.516032,,607,562,,,,5,,,
259613,a study;5;12,chromosome 3p21.31;852;870,,,,0.322267889976501,2020-06-05 07:48:40.183419,2020-06-05 07:48:40.183423,,616,571,,,,5,,,
260330,respiratory failure;252;271,a critical driver;72;89,,,,0.322256505489349,2020-06-05 07:49:09.436716,2020-06-05 07:49:09.436719,,616,571,,,,5,,,
237355,Photos;119;125,highest COP;1023;1034,,,,0.322253704071045,2020-06-01 13:22:29.499505,2020-06-01 13:22:29.499511,,586,541,,,,5,,,
47247,a new technique which tested hundreds of genes at once;155;209,cell lines;1045;1055,,,,0.322234570980072,,,,252,35,,,,5,,,
253832,professor;310;319,the surface;673;684,,,,0.322223573923111,2020-06-05 07:44:39.350196,2020-06-05 07:44:39.350207,,607,562,,,,5,,,
254116,the study;455;464,their earlier cycling;1099;1120,,,,0.322204828262329,2020-06-05 07:44:50.739559,2020-06-05 07:44:50.739564,,607,562,,,,5,,,
253825,professor;310;319,the charge and discharge reaction kinetics;388;430,,,,0.322201430797577,2020-06-05 07:44:39.077384,2020-06-05 07:44:39.077393,,607,562,,,,5,,,
260651,One of these spots;322;340,both study panels;963;980,,,,0.32219135761261,2020-06-05 07:49:23.143845,2020-06-05 07:49:23.143849,,616,571,,,,5,,,
152609,the Department;214;228,the wavelengths;607;622,,,,0.322189331054687,2020-05-09 11:17:42.53301,2020-05-09 11:17:42.533012,,446,401,,,,5,,,
47265,New York University;260;279,E-cigarette smoke;0;17,,,,0.322181791067123,,,,150,107,,,,5,,,
203527,Benjamin Brown;3;17, reduce the resource overhead of surface-code quantum computation;931;996,,,,0.322180688381195,2020-05-23 14:12:04.941568,2020-05-23 14:12:04.941579,,545,500,,,,5,,,
259717,a strong statistical link;61;86,1.75;1422;1426,,,,0.322174936532974,2020-06-05 07:48:44.386517,2020-06-05 07:48:44.386523,,616,571,,,,5,,,
237094,Taiwo O. Babarinde;141;159,0.4 g;306;311,,,,0.322151154279709,2020-06-01 13:22:23.535253,2020-06-01 13:22:23.535257,,586,541,,,,5,,,
47272,The findings;378;390,microRNA (miRNA) processing;700;727,,,,0.322149753570557,,,,210,103,,,,5,,,
203586,Google;232;238,it;925;927,,,,0.322145909070969,2020-05-23 14:12:06.33258,2020-05-23 14:12:06.332587,,545,500,,,,5,,,
220834, soon;232;237,CO2;991;994,,,,0.322144150733948,2020-05-30 07:34:57.054459,2020-05-30 07:34:57.05447,,563,518,,,,5,,,
112089,that monarchs raised in captivity;303;336,indoors;1046;1053,,,,0.322143703699112,2020-05-09 09:09:24.806956,2020-05-09 09:09:24.806957,,54,108,,,,5,,,
260072,Variations;167;177,the meta-analysis;942;959,,,,0.322141885757446,2020-06-05 07:48:59.022928,2020-06-05 07:48:59.022932,,616,571,,,,5,,,
203619,that operates in three-dimensions;327;360,local transversal gates and code deformations over a time ;413;471,,,,0.322138726711273,2020-05-23 14:12:07.087563,2020-05-23 14:12:07.087574,,545,500,,,,5,,,
152471,new mathematical formulas;80;105,incident wavelengths;869;889,,,,0.322114169597626,2020-05-09 11:17:42.491697,2020-05-09 11:17:42.491699,,446,401,,,,5,,,
254147,the scientific journal;478;500,mechanical treatments;468;489,,,,0.322103500366211,2020-06-05 07:44:52.040535,2020-06-05 07:44:52.040545,,607,562,,,,5,,,
108142,Tokyo Tech;1;11,ammonia synthesis;36;53,,,,0.322095602750778,2020-05-09 09:05:41.308721,2020-05-09 09:05:41.308722,,40,314,,,,5,,,
100621,tumor cells;113;124,it;301;303,,,,0.322067499160767,2020-05-09 09:05:33.909165,2020-05-09 09:05:33.909166,,30,109,,,,5,,,
100452,PNAS;83;87,the factors;1180;1191,,,,0.322059690952301,2020-05-09 09:05:33.908729,2020-05-09 09:05:33.90873,,30,109,,,,5,,,
221031,people;155;161,activity data;301;314,,,,0.32205605506897,2020-05-30 07:35:01.493367,2020-05-30 07:35:01.493377,,563,518,,,,5,,,
47297,humans;388;394,the findings;328;340,,,,0.322052001953125,,,,366,245,,,,5,,,
47301,Japan;371;376, These results;1649;1663,,,,0.322039484977722,,,,210,103,,,,5,,,
111940, in captivity;222;235,North American;614;628,,,,0.322004824876785,2020-05-09 09:09:24.806569,2020-05-09 09:09:24.80657,,54,108,,,,5,,,
47318,Translational Psychiatry;423;447,More insight;904;916,,,,0.32199490070343,,,,210,5,,,,5,,,
211694,128;375;378,8);349;351,,,,0.321982443332672,2020-05-30 07:23:31.448633,2020-05-30 07:23:31.448637,,555,510,,,,5,,,
108218, 50 °C;190;196,a CaFH solid solution;949;970,,,,0.321982443332672,2020-05-09 09:05:41.308917,2020-05-09 09:05:41.308918,,40,314,,,,5,,,
93850,dinosaur;309;317,age determination;232;249,,,,0.321976661682129,2020-05-09 09:05:27.641956,2020-05-09 09:05:27.641957,,162,319,,,,5,,,
260539,One of these spots includes the gene that determines blood types;322;386,95%;1075;1078,,,,0.321971595287323,2020-06-05 07:49:18.539983,2020-06-05 07:49:18.53999,,616,571,,,,5,,,
93721,seven eggs;175;185,that clade;820;830,,,,0.321966230869293,2020-05-09 09:05:27.641625,2020-05-09 09:05:27.641626,,162,319,,,,5,,,
260894,President Trump;328;343,Hydroxychloroquine;0;18,,,,0.321965157985687,2020-06-05 07:49:33.67719,2020-06-05 07:49:33.677196,,617,572,,,,5,,,
47323,Triceratops;44;55, Torosaurus ’.;593;607,,,,0.321960121393204,,,,314,243,,,,5,,,
260424, patients with Covid-19;274;297,We ;1543;1546,,,,0.321956843137741,2020-06-05 07:49:13.492364,2020-06-05 07:49:13.492369,,616,571,,,,5,,,
47324,Scientists;365;375,"high-dose folic acid, vitamins B 6  and B 12;662;706",,,,0.321956545114517,,,,372,232,,,,5,,,
260136,two spots in the human genome;181;210,We;790;792,,,,0.321953862905502,2020-06-05 07:49:01.638322,2020-06-05 07:49:01.638336,,616,571,,,,5,,,
130579,four;334;338,The long-term effects;343;364,,,,0.321923822164535,2020-05-09 11:17:20.023765,2020-05-09 11:17:20.023769,,411,366,,,,5,,,
259470,first;43;48,The association signal;1242;1264,,,,0.321921288967133,2020-06-05 07:48:34.493314,2020-06-05 07:48:34.493323,,616,571,,,,5,,,
253648,The new method;201;215,Nano;322;326,,,,0.321865171194077,2020-06-05 07:44:31.995043,2020-06-05 07:44:31.995045,,607,562,,,,5,,,
253227,NiMH;130;134,The mechanical treatment;1502;1526,,,,0.321834921836853,2020-06-05 07:44:15.077682,2020-06-05 07:44:15.07769,,607,562,,,,5,,,
220987,the authors;122;133,2020 annual emissions;652;673,,,,0.321802377700806,2020-05-30 07:35:00.525821,2020-05-30 07:35:00.525825,,563,518,,,,5,,,
221008,people;155;161,2020;652;656,,,,0.321785986423492,2020-05-30 07:35:00.99056,2020-05-30 07:35:00.990571,,563,518,,,,5,,,
47381,new colours;208;219,the same period;344;359,,,,0.321772813796997,,,,322,4,,,,5,,,
259923,the illness;128;139,2.11;1043;1047,,,,0.321770459413528,2020-06-05 07:48:52.63735,2020-06-05 07:48:52.637355,,616,571,,,,5,,,
47383,Charles Manson;167;181,more general cultural differences;398;431,,,,0.321767896413803,,,,188,276,,,,5,,,
47385,Scientists;365;375,the start;847;856,,,,0.321767091751099,,,,372,232,,,,5,,,
47386,claims;110;116,others;249;255,,,,0.32176673412323,,,,314,243,,,,5,,,
259573,a study;5;12,2.11;1043;1047,,,,0.321703523397446,2020-06-05 07:48:38.600924,2020-06-05 07:48:38.600939,,616,571,,,,5,,,
93374,CT;409;411,the difficulty;287;301,,,,0.321692109107971,2020-05-09 09:05:27.640731,2020-05-09 09:05:27.640732,,162,319,,,,5,,,
108219, 50 °C;190;196,low activation energy;976;997,,,,0.321687489748001,2020-05-09 09:05:41.30892,2020-05-09 09:05:41.308921,,40,314,,,,5,,,
47413,a chain of events;129;146,TMAO ;419;424,,,,0.32168248295784,,,,303,79,,,,5,,,
260708, blood types;374;386,CI;1410;1412,,,,0.321682184934616,2020-06-05 07:49:25.418591,2020-06-05 07:49:25.418595,,616,571,,,,5,,,
93630,The rare clutch;156;171,3D;386;388,,,,0.321665436029434,2020-05-09 09:05:27.641389,2020-05-09 09:05:27.64139,,162,319,,,,5,,,
253639,researchers;163;174,cycling ;1317;1325,,,,0.321665227413177,2020-06-05 07:44:31.641004,2020-06-05 07:44:31.641009,,607,562,,,,5,,,
100469,first;290;295, Cell;329;334,,,,0.321662098169327,2020-05-09 09:05:33.908773,2020-05-09 09:05:33.908774,,30,109,,,,5,,,
47427, eating large prey;203;221,models;184;190,,,,0.321650773286819,,,,336,143,,,,5,,,
130838,children;146;154,The interaction;804;819,,,,0.321637630462646,2020-05-09 11:17:20.116086,2020-05-09 11:17:20.116088,,411,366,,,,5,,,
47431,"The technique, ;185;200",a combination;220;233,,,,0.32162618637085,,,,194,29,,,,5,,,
100589,the American journal;62;82,"glucose-deprived cells,;578;601",,,,0.321619600057602,2020-05-09 09:05:33.909084,2020-05-09 09:05:33.909085,,30,109,,,,5,,,
